Brand,Condition,Fuel,KMs Driven,Model,Price,Registered City,Transaction Type,Year
3,0,2,79250,Civic0EXi,7750000,1,1,2005
2,0,1,85000,Corolla0GLI,11500000,1,1,2010
3,0,1,75000,City0IDSI,6700000,1,1,2005
1,0,1,75000,Alto,6850000,1,1,2008
3,1,1,21900,Civic0VTi0Oriel0Prosmatec,2725000,1,1,2017
1,0,2,45321,Other,220000,1,1,1984
3,0,1,60986,City0IDSI,85000000,1,1,2006
1,0,1,38000,Mehran0VXR,510000,1,1,2014
3,0,1,75236,Civic0EXi,6850000,1,1,2002
2,0,2,147000,Corolla0XE,5850000,1,1,1999
4,0,1,67000,Mira,8500000,1,1,2012
3,0,1,76550,Civic0Prosmetic,7850000,1,1,2005
2,0,1,117000,Corolla0GLI,1465000,1,1,2012
1,1,1,71500,Cultus0VXR,6700000,1,1,2010
4,0,2,75236,Cuore,3700000,1,1,2005
1,0,2,43000,Margalla,265000,1,1,1993
2,0,2,125000,Corolla0XLI,85000000,1,1,2006
1,0,1,43000,Alto,6850000,1,1,2011
10,0,1,147500,Sunny,55500000,1,1,1998
1,0,2,59000,Cultus0VXR,4850000,1,1,2005
1,0,1,92793,Cultus0VXR,75000000,1,1,2011
4,0,1,75000,Cuore,5850000,1,1,2011
1,0,1,99000,Cultus0VXR,55000000,1,1,2006
3,0,1,87800,Civic0VTi0Oriel0Prosmatec,1210000,1,1,2010
1,1,1,53000,Bolan,665000,1,1,2015
2,0,1,138000,Vitz,835000,1,1,2008
2,0,2,150000,Corolla0Assista,1425000,3,1,2006
3,0,1,78000,Civic0Prosmetic,8850000,1,1,2005
1,0,4,145000,Bolan,2850000,1,1,1991
1,0,2,84000,Khyber,220000,1,1,1992
3,0,2,45321,Civic0EXi,1750000,1,1,1986
2,0,2,84523,Other,520000,1,1,1999
1,1,1,32789,Cultus0VXR,7850000,1,1,2014
4,0,1,49000,Move,10850000,1,1,2014
1,0,2,75236,Cultus0VXR,440000,2,1,2004
3,0,1,45321,City0Vario,75000000,1,1,2005
2,1,1,23500,Hilux,48500000,1,1,2017
4,0,1,45321,Move,7750000,1,1,2008
3,0,1,137000,Civic0EXi,415000,1,1,1995
2,0,1,47000,Corolla0GLI,1430000,1,1,2013
4,0,1,113000,Cuore,55500000,1,1,2005
3,0,2,129999,Civic0EXi,5850000,1,1,2003
2,0,1,105000,Corolla0XLI,1020000,1,1,2009
2,0,2,45632,86,1850000,1,1,2018
2,1,1,21000,Prius,28500000,1,1,2016
2,0,1,45321,Vitz,920000,1,1,2006
4,0,1,23560,Charade,1500000,1,1,1985
6,0,1,140000,Pajero0Mini,3850000,1,1,1997
15,1,2,45673,Gx0Series,8500000,1,1,2017
1,0,2,45321,Bolan,310000,1,1,1997
1,0,1,60000,Alto,10500000,1,1,2014
2,0,1,18500,Corolla0GLI,20500000,1,1,2017
1,0,1,94000,Cultus0VXR,876000,1,1,2013
2,0,1,83858,Corolla0Axio,1525000,1,1,2007
1,0,2,72000,Cultus0VXR,538000,1,1,2007
2,0,1,140000,Corrolla0Altis,840000,1,1,2005
3,0,1,85000,Civic0Prosmetic,8750000,1,1,2005
1,0,2,86000,Alto,410000,1,1,2007
1,0,2,30000,Bolan,50000000,1,1,2008
3,1,1,75236,Civic0VTi0Oriel0Prosmatec,30850000,1,1,2018
6,0,1,123000,Lancer,725000,1,1,2005
1,0,2,85930,Alto,5850000,1,1,2010
2,1,1,26000,Corolla0GLI,185000000,1,1,2016
7,0,3,157000,50Series,2000000,1,1,2007
2,1,1,14426,Corrolla0Altis,2310000,1,1,2017
1,0,2,65000,Cultus0VXR,610000,1,1,2008
2,0,1,85000,Prado,4000000,1,1,2005
1,0,1,80000,Alto,1000000,1,1,2014
2,1,4,105000,Aqua,17850000,1,1,2014
2,0,1,76500,Corolla0GLI,1340000,1,1,2011
2,0,2,7500,Sera,8500000,1,1,1992
4,1,1,35500,Move,12850000,1,1,2015
1,0,1,44000,Wagon0R,835000,1,1,2015
1,0,2,70000,Khyber,210000,1,1,1997
4,1,1,76000,Mira,1000000,1,1,2013
1,0,1,46000,Cultus0VXR,930000,1,1,2014
1,0,2,75236,Mehran0VX,300000,1,1,2006
10,0,3,54321,Sunny,1700000,1,1,1993
4,0,1,160000,Mira,75000000,1,1,2008
1,0,2,85000,Alto,3850000,1,1,2006
4,0,1,49000,Mira,830000,1,1,2013
4,0,2,9999,Charade,210000,1,1,1986
14,0,1,75236,Joy,410000,1,1,2009
3,0,1,48000,City0IVTEC,1425000,1,1,2012
2,0,1,400000,Corolla0XLI,8850000,1,1,2005
2,1,1,19000,Corolla0GLI,19750000,1,1,2016
2,1,1,51000,Vitz,9850000,1,1,2010
2,0,1,56000,Corolla0GLI,175000000,1,1,2015
2,0,2,120000,Corrolla0Altis,865000,1,1,2003
2,0,1,88000,Corolla0XLI,848000,1,1,2006
1,0,2,78000,Cultus0VXR,565000,1,1,2007
1,1,2,620000,Mehran0VX,3750000,1,1,2010
3,0,1,150000,Civic0VTi,85000000,1,1,2008
12,0,1,45321,2400Gd,4850000,1,1,1991
1,0,1,78000,Cultus0VXR,55000000,1,1,2008
1,0,2,52000,Alto,525000,1,1,2012
4,0,1,68000,Mira0Cocoa,75000000,1,1,2008
1,0,1,82000,Cultus0VXL,5700000,1,1,2006
1,0,1,99685,Mehran0VXR,425000,1,1,2012
4,0,1,72000,Terios0Kid,1149000,1,1,2010
4,0,1,10000,Mira,9850000,1,1,2015
1,0,2,7655,Cultus0VXL,535000,1,1,2006
1,0,1,110698,Cultus0VXR,7850000,1,1,2012
3,0,1,23452,Civic0VTi,8500000,1,1,1998
1,0,1,21600,Mehran0VXR,745000,1,1,2017
2,0,1,34596,Corolla0XLI,1340000,1,1,2013
1,0,2,250000,Khyber,220000,1,1,1991
3,0,1,45321,City0Vario,85000000,1,1,2006
1,0,2,75236,Cultus0VXR,4850000,1,1,2007
3,0,2,123654,City0IVTEC,635000,1,1,2005
2,0,1,65000,Corrolla0Altis,1625000,1,1,2013
3,0,2,75236,Civic0EXi,55000000,1,1,2001
10,0,1,119000,Wingroad,11500000,1,1,2007
1,0,1,57000,Every,725000,1,1,2014
1,0,1,43000,Wagon0R,11750000,1,1,2016
4,0,1,15000,Charade,925000,1,1,1985
2,1,1,87000,Corolla0GLI,1300000,1,1,2011
1,1,2,65000,Cultus0VXR,745000,1,1,2013
3,0,1,26000,City0IVTEC,16500000,1,1,2016
1,0,1,40000,Mehran0VX,4850000,1,1,2012
2,0,1,88000,Premio,12750000,1,1,2007
2,0,1,106630,Corolla0XLI,1165000,1,1,2011
1,1,2,1200,Margalla,2850000,1,1,1993
2,1,1,56000,Passo,10850000,1,1,2010
2,0,1,27000,Vitz,9750000,1,1,2013
1,0,1,115000,Swift,85000000,1,1,2010
3,0,1,73000,Civic0VTi0Oriel0Prosmatec,1325000,1,1,2011
1,0,2,412002,Khyber,284999,1,1,1998
1,0,1,50000,Alto,5850000,3,1,2012
1,0,1,50000,Mehran0VXR,3700000,1,1,2009
13,0,2,90000,Racer,1850000,1,1,1996
2,0,1,71000,Corolla0GLI,13500000,1,1,2012
2,0,2,120000,Corolla0XE,665000,1,1,1999
4,0,2,67000,Mira,1020000,1,1,2014
3,0,1,75236,Civic0Prosmetic,12500000,1,1,2010
1,0,1,79000,Liana,541000,1,1,2006
1,0,2,57000,Alto,615000,1,1,2011
1,0,2,1122,Alto,4500000,1,1,2008
1,0,1,47000,Alto,6500000,1,1,2012
2,0,4,118000,Prius,23500000,1,1,2014
1,0,2,75236,Alto,365000,1,1,2004
1,0,1,80000,Cultus0VXR,7700000,1,1,2011
3,0,2,150000,Other,545000,1,1,2000
2,0,1,74000,Belta,1225000,1,1,2011
4,0,1,48000,Atrai0Wagon,1025000,1,1,2011
1,0,2,75236,Cultus0VXR,8500000,1,1,2008
2,0,1,145500,Vitz,725000,1,1,1999
1,0,1,3210,Alto,521000,1,1,2011
6,0,1,90000,Minicab0Bravo,625000,1,1,2011
1,1,2,70000,Liana,525000,1,1,2006
1,1,1,50000,Alto,4850000,1,1,2008
1,0,1,102500,Liana,669000,1,1,2011
2,0,1,125000,Corolla0XE,845000,1,1,2004
1,0,2,85000,Cultus0VXR,520000,1,1,2006
1,0,1,56000,Cultus0VXR,8750000,1,1,2014
1,0,2,99999,FX,8500000,1,1,1988
1,0,1,45321,Mehran0VX,205000,1,1,1997
1,0,2,75236,Alto,365000,1,1,2004
2,1,1,73200,Allion,11850000,1,1,2003
4,0,2,75236,Cuore,7850000,1,1,2003
2,0,1,45321,Vitz,1035000,1,1,2009
2,0,1,99999,Corolla0XLI,1265000,1,1,2012
10,1,1,25000,Moco,10750000,1,1,2014
2,0,1,45321,Vitz,1035000,1,1,2009
2,0,1,99999,Corolla0XLI,1265000,1,1,2012
10,1,1,25000,Moco,10750000,1,1,2014
4,1,1,94000,Cuore,6750000,1,1,2009
3,0,1,155000,Civic0VTi0Oriel,8500000,1,1,2005
10,0,1,152636,Blue0Bird,125000,1,1,1969
2,0,1,94000,Vitz,12750000,1,1,2011
2,1,1,52999,Corolla0GLI,1720000,1,1,2014
1,0,2,75236,Mehran0VX,1850000,1,1,1990
1,0,1,38000,Alto,515000,1,1,2008
1,0,2,68954,Bolan,572500,1,1,2012
1,0,2,25000,Khyber,230000,1,1,1996
1,0,2,45321,Bolan,1850000,1,1,1985
2,0,1,75236,Corrolla0Altis,1400000,1,1,2010
1,0,1,75236,Margalla,2500000,1,1,1995
2,1,1,42000,Vitz,1400000,1,1,2014
2,0,1,95000,Corolla0XLI,10850000,1,1,2009
1,0,2,45321,Cultus0VXR,4850000,1,1,2006
1,0,4,2500,Alto,1025000,12,1,2018
3,1,1,9000,City0IVTEC,18500000,1,1,2017
3,0,1,45321,Civic0VTi0Oriel0Prosmatec,7000000,1,1,2002
2,0,1,135000,Platz,8500000,1,1,2006
8,0,1,75236,Santro,4850000,1,1,2005
1,0,2,70000,Mehran0VX,3850000,1,1,2011
1,1,1,75236,Mehran0VXR,840000,1,1,2018
2,1,4,31000,Aqua,2100000,1,1,2015
2,1,1,89000,Vitz,1035000,1,1,2009
1,1,2,64500,Mehran0VXR,4750000,1,1,2011
1,0,1,60000,Cultus0VXR,55000000,1,1,2007
1,0,2,75000,FX,75000000,1,1,1986
2,0,1,91000,Corolla0XE,825000,1,1,2002
14,1,1,80000,Exclusive,3500000,1,1,2005
3,0,1,81000,Civic0Prosmetic,8850000,1,1,2004
2,1,1,16500,Corolla0GLI,20750000,1,1,2016
4,0,2,12312,Charade,25500000,1,1,1985
10,1,2,45321,Sunny,165000,1,1,1985
1,0,2,87000,Cultus0VXR,530000,1,1,2005
1,0,1,56000,Swift,9850000,1,1,2010
3,0,1,32000,N0Wgn,1178000,1,1,2014
2,0,2,85000,Corolla0XLI,935000,1,1,2009
1,0,2,45321,Alto,415000,1,1,2005
10,0,1,45321,Dayz0Highway0Star,1200000,1,1,2014
3,0,2,56234,City0IDSI,3850000,1,1,1998
1,0,2,45321,Mehran0VX,210000,1,1,1995
1,0,2,121230,Liana,4850000,1,1,2007
2,0,1,90000,Vitz,13750000,1,1,2012
1,0,1,106000,Cultus0VXR,545000,1,1,2006
4,0,2,34538,Charade,100000,1,1,1994
2,0,4,580000,Aqua,15850000,1,1,2012
2,0,1,34538,Corolla0GLI,1745000,1,1,2015
3,0,1,12000,City0IVTEC,18750000,1,1,2017
1,0,1,34538,Cultus0VXR,625000,1,1,2008
1,0,2,121230,Liana,4850000,1,1,2007
1,0,1,57000,Mehran0VX,340000,1,1,2008
3,0,1,86087,City0IDSI,8850000,1,1,2008
1,0,2,12345,Bolan,35500000,1,1,1998
1,0,1,219000,Alto,4850000,1,1,2006
13,0,2,80000,Racer,140000,1,1,1993
2,0,1,192000,Corolla0GLI,1200000,1,1,2011
2,0,3,65000,Surf,27000000,1,1,2003
1,0,1,73000,Alto,525000,1,1,2008
2,1,1,75236,Belta,1400000,1,1,2013
4,0,2,80000,Cuore,420000,1,1,2004
1,0,2,92000,Alto,5700000,1,1,2009
2,0,1,44000,Corolla0GLI,1200000,1,1,2009
2,1,1,1200,Corolla0XLI,1300000,1,1,2013
2,1,1,60000,Corolla0GLI,1630000,1,1,2011
1,0,1,960000,Alto,4850000,1,1,2007
4,0,1,111144,Mira,75000000,1,1,2007
3,0,2,93000,City0IDSI,6750000,1,1,2003
2,1,1,24000,Corrolla0Altis,28500000,1,1,2017
1,0,4,45321,Alto,3700000,1,1,2005
15,1,4,67000,CT200h,21500000,1,1,2010
1,0,4,45321,Alto,3850000,1,1,2002
3,0,1,142000,Accord,530000,1,1,1998
3,0,1,200000,Other,400000,1,1,1992
1,0,1,200000,Bolan,2700000,1,1,1990
1,1,1,290000,FX,120000,1,1,1984
1,0,1,24500,Bolan,6500000,2,1,2012
1,0,1,40000,Mehran0VXR,315000,1,1,2006
1,0,2,45321,Alto,3700000,1,1,2005
1,0,1,53000,Every,8500000,1,1,2018
3,0,1,124000,Civic0Prosmetic,9700000,1,1,2008
1,0,3,45321,Khyber,2850000,1,1,1997
3,0,1,60000,Civic0Prosmetic,1400000,1,1,2011
2,0,1,80000,Corolla0GLI,18500000,1,1,2013
3,0,1,155000,City0IDSI,85000000,1,1,2008
3,0,4,160000,Civic0EXi,1850000,1,1,1984
1,0,1,135000,Swift,85000000,2,1,2010
1,0,1,86000,Cultus0VXR,8500000,1,1,2006
2,0,1,87000,Vitz,10850000,1,1,2010
1,0,4,45321,Cultus0VXR,4850000,1,1,2005
3,0,1,77000,Civic0Prosmetic,105500000,1,1,2007
5,0,3,108822,Sportage,2400000,1,1,2007
2,0,1,65000,Corolla0XLI,15000000,1,1,2013
3,1,1,76000,City0IDSI,7700000,1,1,2005
1,0,1,82000,Alto,4850000,1,1,2003
2,0,2,500000,Starlet,235000,1,1,1988
1,0,1,32000,Cultus0VXL,1065000,1,1,2016
5,0,1,60000,Spectra,365000,1,1,2001
5,0,1,60000,Spectra,3850000,1,1,2001
3,0,1,45000,City0IVTEC,13750000,1,1,2013
2,0,2,80000,86,2850000,1,1,1987
1,0,2,460000,Mehran0VXR,2700000,1,1,2006
1,0,1,75236,Margalla,2500000,1,1,1994
1,0,1,84000,Swift,1040000,1,1,2012
2,0,1,82000,Vitz,13500000,1,1,2012
2,0,2,45321,86,200000,1,1,1986
1,0,1,88000,Cultus0VXR,735000,1,1,2011
1,0,1,76000,Kei,8500000,1,1,2007
2,0,1,90000,Vitz,8750000,1,1,2007
2,1,1,94500,Vitz,935000,1,1,2008
8,0,1,84553,Santro,4700000,1,1,2004
4,0,1,80000,Mira,930000,1,1,2011
1,1,1,26000,Swift,1465000,1,1,2017
4,0,2,75236,Charade,245000,1,1,1998
4,0,2,45321,Charade,1850000,1,1,1986
1,0,2,128000,Cultus0VXR,635000,1,1,2008
1,0,4,90842,Alto,510000,1,1,2009
2,0,1,74000,Vitz,1025000,1,1,2008
3,0,4,120000,Beat,430000,1,1,2006
1,1,2,77000,Alto,548000,1,1,2008
3,0,2,70000,City0IVTEC,8850000,1,1,2008
1,0,2,200000,Cultus0VXR,425000,1,1,2005
1,0,2,12345,Bolan,2850000,1,1,1992
2,0,1,115000,Mark0II,1100000,1,1,2004
2,0,1,140000,Corolla0GLI,925000,1,1,2005
10,0,4,75236,Sunny,340000,1,1,1989
2,0,1,90000,Corrolla0Altis,185000000,1,1,2014
3,0,1,10000,Civic0Prosmetic,819000,1,1,2005
4,0,1,33000,Hijet,915000,1,1,2014
1,0,1,49700,Cultus0VXR,8750000,1,1,2014
1,0,1,64000,Alto,8500000,1,1,2012
2,0,1,140000,Corolla0GLI,95500000,1,1,2005
4,0,1,95000,Cuore,4850000,1,1,2008
1,0,2,75000,Mehran0VXR,2850000,1,1,2000
1,0,1,80000,Cultus0VXR,5850000,1,1,2008
1,0,2,81000,Alto,5850000,1,1,2010
1,0,2,123654,Cultus0VXR,3500000,1,1,2000
1,0,2,67000,Alto,630000,1,1,2012
8,0,2,162000,Santro,3850000,1,1,2003
2,0,4,95000,Aqua,16750000,1,1,2014
5,0,2,45321,Pride,120000,1,1,1989
2,0,1,96000,Corrolla0Altis,1300000,1,1,2010
3,0,1,55500,Civic0Prosmetic,565000,1,1,2000
1,0,1,59050,Cultus0VXR,5000000,1,1,2006
4,0,2,46563,Cuore,430000,1,1,2006
1,1,2,82685,Alto,499999,1,1,2008
2,1,1,56000,Vitz,1300000,1,1,2011
1,0,2,45321,Cultus0VXR,4850000,1,1,2006
2,0,1,101000,Vitz,9750000,1,1,2008
1,0,1,19800,Mehran0VXR,55000000,1,1,2012
3,0,1,50810,Civic0VTi0Oriel0Prosmatec,1915000,1,1,2013
2,0,1,87000,Passo,8850000,1,1,2011
3,0,1,89000,Airwave,1025000,1,1,2007
1,0,1,26500,Mehran0VXR,535000,1,1,2011
2,1,1,65000,Vitz,1400000,1,1,2012
1,0,1,52000,Cultus0VXR,75000000,1,1,2010
1,0,2,120000,Baleno,430000,1,1,2004
3,0,1,84000,City0IDSI,9850000,1,1,2006
1,0,2,52345,Alto,515000,1,1,2011
5,1,1,10000,Sportage,28500000,1,1,2003
1,0,2,54000,Cultus0VXL,765000,1,1,2009
2,0,1,121413,Prado,1300000,1,1,1993
1,0,2,75000,Cultus0VXR,725000,1,1,2010
4,0,1,72000,Mira,1165000,1,1,2013
2,1,1,19000,Vitz,1630000,1,1,2015
1,0,2,75236,FX,1500000,1,1,1984
2,0,1,16951,Corolla0GLI,1965000,1,1,2017
1,0,2,75236,Alto,3850000,1,1,2001
1,0,2,82000,Cultus0VXR,615000,1,1,2007
1,0,2,16235,Cultus0VXR,4850000,1,1,2007
1,0,1,86000,Other,8700000,1,1,2003
6,0,1,36600,Ek0Wagon,10750000,1,1,2015
2,0,1,147000,Corolla0Axio,1465000,1,1,2012
2,0,1,32000,Corolla0XLI,18500000,1,1,2017
1,0,2,45000,Mehran0VXR,310000,1,1,2005
1,0,1,56000,Mehran0VX,1850000,1,1,1996
4,0,4,45321,Charade,235000,1,1,1993
1,1,1,45321,Bolan,8500000,1,1,2010
4,0,1,156000,Hijet,865000,1,1,2013
3,0,2,75236,Civic0VTi0Oriel,615000,1,1,2001
3,0,1,67000,Other,535000,1,1,1998
1,0,2,34537,Other,130000,1,1,1989
1,1,2,66000,Alto,465000,1,1,2008
3,0,2,152000,Civic0EXi,65500000,1,1,2002
4,0,2,105000,Cuore,515000,1,1,2008
4,0,2,45321,Charade,200000,1,1,1986
2,0,2,300000,Corolla0GLI,8700000,1,1,2005
1,0,4,45321,Khyber,230000,1,1,1996
3,0,1,120000,Civic0VTi,815000,1,1,2004
2,0,1,88000,Vitz,1040000,1,1,2008
4,1,2,45321,Charade,2850000,1,1,1986
10,0,2,250000,Sunny,3850000,1,1,1998
2,0,1,72300,Corolla0GLI,1245000,1,1,2011
1,0,2,52800,Cultus0VXR,6850000,1,1,2010
1,0,1,25000,Cultus0VXR,5000000,1,1,2006
1,1,1,21000,Cultus0VXR,1125000,1,1,2016
1,0,2,65000,Cultus0VXR,5000000,1,1,2007
1,0,2,75236,Khyber,120000,1,1,1992
3,1,1,13000,BR-V,2225000,1,1,2017
2,1,1,34535,Corolla0GLI,23850000,1,1,2018
3,0,1,45321,City0IDSI,930000,1,1,2008
3,1,1,70000,Civic0VTi0Oriel0Prosmatec,14500000,1,1,2010
4,0,2,45321,Charade,135000,1,1,1986
1,1,2,65000,Mehran0VXR,35500000,1,1,2006
3,1,2,45321,Accord,1700000,1,1,1983
3,0,2,404065,Other,1850000,1,1,1985
1,0,4,75673,Alto,400000,1,1,2006
3,0,1,77800,Civic0VTi0Oriel0Prosmatec,1200000,1,1,2010
1,0,1,70000,Cultus0VXR,565000,1,1,2006
2,0,1,45645,Vitz,12850000,1,1,2012
1,0,2,23452,Alto,3850000,1,1,2007
3,1,1,25000,City0Aspire,15750000,1,1,2013
1,1,1,51000,Swift,11750000,1,1,2014
2,1,1,28000,Corolla0XLI,14750000,1,1,2012
2,1,1,27000,Corolla0GLI,17750000,1,1,2013
1,0,2,45321,Mehran0VX,265000,1,1,2004
2,0,3,23000,Hilux,38500000,1,1,2017
1,0,2,75236,Khyber,240000,1,1,1997
1,0,2,75236,Alto,330000,1,1,2004
3,0,1,82000,Civic0VTi0Oriel0Prosmatec,1725000,1,1,2012
2,1,1,22000,Corolla0GLI,185000000,1,1,2016
2,1,1,45645,Corolla0GLI,22850000,1,1,2018
1,0,1,10000,Mehran0VX,1850000,1,1,1994
3,1,1,26000,Civic0VTi0Oriel0Prosmatec,2100000,1,1,2014
1,1,1,37045,Cultus0VXR,10850000,1,1,2016
1,1,1,6000,Swift,155000000,1,1,2017
1,0,2,46234,Alto,420000,1,1,2008
4,0,1,122000,Mira,9750000,1,1,2012
2,0,2,234000,Corolla0XLI,465000,1,1,1989
1,0,1,53000,Alto,8850000,1,1,2010
3,0,1,79000,Accord,11850000,1,1,2003
2,0,4,142000,Prius,185000000,1,1,2012
1,0,2,75236,Mehran0VX,165000,1,1,1990
1,0,2,99999,Khyber,2850000,1,1,1998
2,0,1,21000,Corolla0GLI,185000000,1,1,2016
3,0,2,90000,Civic0EXi,465000,1,1,1997
1,0,1,20000,Cultus0VXL,8500000,1,1,2007
1,0,2,72000,Alto,55000000,1,1,2009
4,0,2,10000,Charade,1750000,1,1,1986
3,0,1,110000,Acty,8500000,1,1,2012
2,0,1,93000,Corolla0XLI,1230000,1,1,2011
2,0,2,99999,Other,130000,1,1,1973
6,0,1,58400,EK0Custom,1110000,1,1,2014
2,1,1,48000,Vitz,1425000,1,1,2012
4,0,1,99999,Charade,2500000,1,1,1984
2,0,1,70000,Aqua,18500000,1,1,2017
1,0,1,9999,Liana,4850000,1,1,2006
2,0,3,63000,Corolla0GLI,16500000,1,1,2015
2,0,1,85000,Lite0Ace,1275786,1,1,2009
1,0,1,45321,Every0Wagon,7850000,1,1,2011
2,0,1,65000,Passo,8850000,1,1,2007
2,0,2,45321,86,1850000,1,1,2018
3,1,1,30000,Civic0Prosmetic,14750000,1,1,2010
2,0,1,130000,Passo,8500000,1,1,2008
1,1,2,45321,Mehran0VX,315000,1,1,2004
2,1,1,56000,Rush,19750000,1,1,2009
2,0,1,50000,Corolla0GLI,14500000,1,1,2011
1,0,4,174000,Alto,3850000,1,1,2004
4,0,1,185485,Charade,140000,1,1,1993
1,1,1,52500,Mehran0VX,615000,1,1,2017
3,0,2,160000,Civic0Prosmetic,545000,1,1,2000
10,0,2,45321,1200Y,1700000,1,1,1979
1,0,1,45321,Liana,6750000,1,1,2008
2,0,1,138000,Corrolla0Altis,9850000,1,1,2004
2,0,1,75236,Passo,8850000,1,1,2007
1,0,1,90000,Cultus0VXL,3850000,1,1,2001
1,0,2,75000,Alto,6700000,1,1,2008
2,0,1,63000,Corolla0XLI,10850000,1,1,2010
1,0,1,90000,Mehran0VX,4700000,1,1,2010
4,0,1,74000,Mira,12500000,1,1,2018
1,0,1,75236,Cultus0VXR,8700000,1,1,2015
1,0,2,96369,Margalla,2850000,1,1,1993
1,0,2,68000,Alto,615000,1,1,2011
1,0,2,10000,Bolan,145000,1,1,1984
4,1,1,96000,Mira,1220000,1,1,2015
2,0,1,10000,Vitz,8500000,1,1,2005
1,1,1,27000,Mehran0VXR,725000,1,1,2017
3,0,2,45321,Civic0EXi,130000,1,1,1987
1,0,1,92000,Cultus0VXR,8500000,1,1,2014
1,1,1,31000,Cultus0VXR,1025000,1,1,2014
1,1,2,75000,Bolan,4850000,1,1,2008
2,0,1,75000,Corolla0XLI,1225000,1,1,2009
2,0,1,180000,86,2200000,1,1,1986
6,0,1,10000,Pajero0Mini,3850000,1,1,1996
3,1,1,37000,Civic0VTi,13500000,1,1,2011
3,0,1,150000,City0IDSI,840000,1,1,2004
1,0,2,45321,Cultus0VXR,520000,1,1,2007
3,0,1,61500,Civic0EXi,8500000,1,1,2005
3,0,1,66000,Civic0EXi,8750000,1,1,2006
1,0,2,75000,Mehran0VX,3750000,1,1,2010
1,0,1,58000,Swift,1010000,1,1,2010
2,0,1,70000,Corolla0XLI,1140000,1,1,2011
1,0,1,80000,Cultus0VXR,530000,1,1,2007
3,0,1,52000,Civic0VTi0Oriel0Prosmatec,155000000,1,1,2012
3,0,1,19000,Civic0VTi0Oriel,725000,1,1,2006
1,0,1,63745,Every0Wagon,12750000,1,1,2012
1,0,2,165000,Mehran0VX,2500000,1,1,1995
3,1,1,190000,Civic0VTi,4500000,1,1,1998
4,0,1,66000,Cuore,6850000,1,1,2010
2,0,1,71000,Harrier,2200000,1,1,2003
2,0,1,110000,Corolla0GLI,1140000,1,1,2009
2,1,1,68000,Surf,4000000,1,1,2006
1,1,1,52345,Cultus0VXR,55000000,1,1,2006
3,0,1,79000,Other,8500000,1,1,2003
1,0,2,34538,Mehran0VXR,200000,1,1,1993
1,0,2,45321,Liana,4850000,1,1,2006
6,0,1,129925,Pajero0Mini,4500000,1,1,1997
3,0,1,51000,Civic0VTi0Oriel0Prosmatec,1835000,1,1,2013
2,0,1,90000,Pixis0Epoch,5000000,1,2,2017
4,0,1,88000,Mira,930000,1,1,2012
1,0,1,75236,Cultus0VXR,8700000,1,1,2015
2,0,1,88000,Platz,8500000,1,1,2004
1,0,2,454563,Alto,5850000,1,1,2011
4,0,1,1070,Mira,8500000,1,1,2007
2,0,1,30000,Vitz,165500000,1,1,2015
1,0,2,60000,Cultus0VXR,525000,1,1,2005
3,0,1,77450,Civic0Prosmetic,8500000,1,1,2004
3,0,1,160000,City0IDSI,5850000,1,1,2002
1,0,1,651577,Mehran0VX,165000,1,1,1993
2,0,2,150000,Corolla0GLI,630000,1,1,1999
3,0,2,123456,City0IDSI,635000,1,1,2005
2,1,1,45321,Corrolla0Altis,30500000,1,1,2018
9,0,2,45321,626,1850000,1,1,1986
1,0,2,45321,Margalla,2750000,1,1,1994
1,0,1,45321,Liana,530000,1,1,2006
2,0,1,99000,Passo,9850000,1,1,2010
3,1,1,133000,Civic0EXi,7750000,1,1,2006
1,0,2,168000,Khyber,11500000,1,1,1989
1,0,2,296358,Bolan,3000000,1,1,1998
1,0,1,12000,Mehran0VXR,745000,1,1,2017
6,0,1,96000,Pajero0Mini,5000000,1,1,1997
1,0,2,45321,Mehran0VX,1700000,1,1,1990
1,0,2,80000,Bolan,3700000,1,1,2007
1,1,2,45321,Mehran0VX,238000,1,1,1997
3,0,1,175000,Other,5850000,1,1,2002
3,0,1,64700,City0IVTEC,13850000,1,1,2012
3,0,1,105000,Civic0Prosmetic,1025000,1,1,2007
2,1,1,55000,Vitz,18500000,1,1,2014
1,0,2,140000,Alto,3850000,1,1,2006
6,0,2,12345,Lancer,300000,1,1,1993
1,0,2,10000,Swift,540000,1,1,1989
1,0,2,50000,Cultus0VX,4850000,1,1,2004
2,1,1,45321,Prado,2000000,1,1,2015
1,0,2,140000,Baleno,400000,1,1,1999
6,0,2,22000,Lancer,5850000,1,1,2007
1,0,2,79000,Mehran0VX,2700000,1,1,2002
5,0,1,150000,Classic,300000,1,1,2000
3,1,1,92000,Civic0Prosmetic,720000,1,1,2005
1,0,1,51000,Swift,10850000,1,1,2013
2,0,1,250000,Allion,155000000,1,1,2012
2,0,1,125000,Corona,240000,1,1,1973
1,0,1,6000,Mehran0VXR,425000,1,1,2015
1,0,2,45321,Khyber,2750000,1,1,1990
1,0,2,23452,Mehran0VX,2850000,1,1,2003
2,0,1,120000,Vitz,10850000,1,1,2008
4,0,1,45321,Mira,8500000,1,1,2008
1,1,2,92000,Alto,530000,1,1,2009
1,0,2,62500,Alto,615000,1,1,2010
1,0,2,150000,Bolan,420000,1,1,2005
4,0,1,57300,Move,1000000,1,1,2016
1,0,2,111111,Alto,340000,1,1,2004
1,0,2,60000,Alto,430000,1,1,2007
